Symbol,Exchange,Description,Market capitalization,Sector,"Gross profit growth %, Quarterly YoY",gross_profit_yoy_growth_fy,"Gross margin %, Trailing 12 months","Revenue growth %, Quarterly YoY","Free cash flow margin %, Annual","Revenue growth %, Annual YoY",Price to earnings ratio,"Forward non-GAAP price to earnings, Annual","Enterprise value to revenue ratio, Trailing 12 months",Price to sales ratio,"Operating margin %, Trailing 12 months",Price to book ratio,"Return on equity %, Trailing 12 months","Enterprise value to EBITDA ratio, Trailing 12 months",Upcoming earnings date,"Return on capital employed %, Annual","Free cash flow, Annual",net_debt_fq,"Piotroski F-score, Annual","Altman Z-score, Annual",sloan_ratio_ttm,"Shares buyback ratio %, Annual",Buyback yield %,research_and_dev_ratio_ttm,"Interest coverage, Annual",net_debt_to_ebitda_fq,"Cash and short-term investments, Annual","Revenue per employee, Annual","Sustainable growth rate, Annual",Free float %,"Earnings per share diluted growth %, TTM YoY",free_cash_flow_per_employee_fy,"Price to earning to growth, Trailing 12 months","Net margin %, Trailing 12 months",Performance % 1 year,Analyst Rating,debt_to_equity_fy,Total common shares outstanding,"Free cash flow, Trailing 12 months","Number of employees, Annual",ebitda_per_employee_fy,"Revenue growth %, 5 year CAGR","Return on invested capital %, Annual","Net debt, Annual","Cash and equivalents, Annual","Long term debt, Annual","Debt to equity ratio, Quarterly","Piotroski F-score, Trailing 12 months","Altman Z-score, Trailing 12 months","Sloan ratio %, Annual","Research and development ratio, Annual","Net debt to EBITDA ratio, Annual","Free cash flow per share, Trailing 12 months","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Gross margin %, Annual",return_on_capital_employed_fq,Price,"Performance %, 3 months","Performance %, 6 months","Earnings per share estimate, Annual","Beta, 5 years","EBITDA margin %, Trailing 12 months","Capital expenditures per share, Trailing 12 months","Earnings per share diluted growth %, Quarterly YoY","Target price, 1 year","Average volume, 30 days","Relative strength index, 14, 1 day"
BWXT,NYSE,"BWX Technologies, Inc.",16867172698.999998,Electronic Technology,19.977700213302306,11.814841309146047,22.6373013330238,26.198275040852366,9.232535031863065,18.2939990753583,49.092072634189265,39.161266952387294,5.439336342294975,5.064161590271516,9.88038970322173,13.17310857028377,28.9451698334324,41.00671421332262,46237.0000,10.783324862669325,295291000,1502386000,5,,10.530901221065871,0.021388550610442977,0.11876916397012816,0.4724124064961591,4.62387171527887,3.3538396285382626,502864000,307535.961538462,20.499094587945446,99.2046,19.235049120910563,28393.365384615387,2.5795288398966654,10.2024675360824,28.74825174825176,Buy,1.67158274286057,91614600,328104000,10400,41579.519230769234,8.53587458142606,12.1273891080049,1557340000,502864000,2051404000,1.5759994939172401,4,5.82630097403335,13.84072789503441,0.4335640547353124,3.6013939925120306,3.5698944386053095,199.50667289151545,191.84999246500757,22.8717467062951,10.727770533208847,184.11,-20.436473638720827,-6.243316188827209,4.701329,0.73693216,13.2645017935326,2.1074632841758,20.623326028731434,240.538462,1044194.1,39.13808947957709
SHLS,NASDAQ,"Shoals Technologies Group, Inc.",1639969477,Electronic Technology,48.54485564813021,18.488061256852898,31.6391143677163,74.90698224263012,-3.3610263163984673,19.068505641169516,49.07128514056225,23.906418904046603,3.4688119870706795,3.141302305952832,11.16488991218,2.7258024037254955,5.78317280931677,24.96093194216764,46245.0000,7.437501442718311,-15976000,217673000,4,,10.271851158459397,-0.41252226701089134,0,,5.641885131078647,2.924847491333208,7320000,321169.59459459496,5.80476895639853,98.62769999999999,76.28318584070794,-10794.594594594595,0.6607171143972644,6.26653744815854,63.7353433835846,Buy,0.29772673103623,167772000,-77421000,1480,47433.78378378378,22.049188308066924,4.55188524162316,171308000,7320000,175411000,0.364915581587844,3,2.6353130372243,4.822928598701794,,2.4402153784792455,-0.46206320312733135,9.715338188053906,8.45764039636137,33.010470598383,7.812099863594316,9.775,40.64748201438849,11.332574031890672,0.408886,1.903057,13.8969650456466,0.223699680701859,-5.882352941176474,11.029412,5910118.266666667,47.74161387839513
PLUG,NASDAQ,"Plug Power, Inc.",3431870018.9999995,Electronic Technology,70.74640202542614,61.26659700073773,-25.6551466831045,22.322216736238907,-93.17612290979676,12.898090691365013,,,5.487264779833405,4.658803956753422,-82.6541923169469,4.575637520227666,-128.901845409108,,46246.0000,-28.091056906536277,-661475000,603299000,4,,-42.27281326113173,-52.453851208902414,-12.957833412629608,7.126114215730009,-8.502383424875198,,555286000,274949.26413632795,,95.44230000000002,42.86720676294469,-256187.0642912471,,-227.134008689328,76.97841726618705,Neutral,1.01953134185829,1395070000,-668003000,2582,-245937.2579395817,18.294935063905736,-74.1481295661073,441886000,555286000,836462000,1.34723863378723,4,-3.98980045890263,-36.943760965216555,8.164311703166135,,-0.48069099636374873,2.9346016519205556,2.600468701620772,-34.0940304457269,-26.171905012713754,2.46,-6.463878326996196,7.189542483660133,-0.337829,2.1657157,-77.5677991991976,0.0631048018139424,15.103415103415108,3.69,62343887.9,33.54275672530751
DKS,NYSE,Dick's Sporting Goods Inc,19261921357,Retail Trade,48.140308955733744,17.4392667917747,32.4298629931132,62.678092920949126,2.3187000729591194,28.06154409679079,20.46033617280195,15.032643489065308,1.3565837675573902,1.0503927472437196,6.96213845318084,3.401660002494224,20.9035655643681,13.885184793146177,46259.0000,12.623267043215053,399167000,6791198000,3,,1.6796497538488306,-15.203823996005578,0.9138548368957502,0,20.682196598353638,3.619414547053416,1353226000,163641.82509505702,9.985660586750088,95.59349999999999,-24.83420992453694,3794.363117870722,,4.71114551891239,4.243158149673054,Buy,1.3982807231612302,65931900,401619000,105200,17228.136882129278,12.427480353242014,8.72596577938603,6393417000,1353226000,6741734000,1.3899155711278801,5,3.01518037344304,2.110013618011867,0,3.527597108806003,4.442294929652244,223.25833749516877,214.79071024286134,32.9202584704608,13.16607221623721,215.21,5.562368175798305,-1.7530244236475705,14.316178,1.2232009,9.77000873785281,13.6403305017255,9.057557727286742,254.055556,1347039.5666666667,41.085404025560564
SEZL,NASDAQ,Sezzle Inc.,5626472894.000001,Technology Services,37.218100790327576,96.44922590610295,73.9811938299793,29.193037974683545,46.47163203258424,66.07617066477826,39.81818614502273,32.670569093118345,11.741263144980518,12.902669461391627,40.7418497585807,28.573038677429654,91.9543295171233,28.597118704671615,46246.0000,70.05539792990855,209252000,19971000,7,,24.647538547891834,-0.18674966656271022,1.5038017883322268,,12.608872405677197,0.1011456180867874,72467000,2240194.02985075,103.343174998944,49.833099999999995,42.02521377632068,1041054.7263681593,1.0058657049838557,30.8311811455877,-8.08108553535132,Buy,0.8292454552414161,33627018,239069000,201,886293.5323383085,50.258205594995054,52.9224982808486,68348000,72467000,140652000,0.73791441729954,6,8.3090885498865,26.12231060502194,,0.3836649920008981,6.843839459521355,131.3042806698532,94.60723185315958,72.8741513594904,72.81234089836448,167.32,142.0717592592592,117.15768981181051,5.121429,6.7162786,41.0575039612731,0.0995076147944578,46.8893778755751,151.166667,661444.9666666669,63.070413375260586
ATS,NYSE,ATS Corporation,2672424797.367601,Producer Manufacturing,497.266583171501,41.34710155079872,25.7554754923511,34.62053193184548,14.004929436923774,21.292909932555418,52.06839162596214,20.05044581610174,1.637965462003797,1.275739022647367,7.06061261469749,2.0673525393956114,4.11312190436494,13.027864045667199,46246.0000,5.974236720102119,298165599.72,827172816.84,7,,-6.827971235221876,-0.11533899660429167,0.19352875654702986,,2.0199433033271994,3.0782198084434698,205309173.6,304143.5222228573,4.11289225252287,99.4571,,42595.085674285714,,2.40977837008553,-8.49848841115217,Buy,0.8078477542206269,98106600,298165599.72,7000,37686.608022857145,13.360243585421694,2.19821931868918,827172816.84,205309173.6,1002201798.96,0.8078477542206269,7,2.15296988696525,-6.828063400483407,,3.1355314649487123,3.0739529087836246,29.36957184330647,29.54908803747793,25.4650429713314,6.1752264296761075,27.24,-10.247116968698526,-4.888268156424589,1.3585732831,1.3513391,12.5727859629342,0.5690438334400788,75.83669015173415,35.44754141360001,214820.7,41.8013760513781
GILT,NASDAQ,Gilat Satellite Networks Ltd.,923612370.0000001,Electronic Technology,32.57623776324123,17.65889297724648,30.3332950431187,20.03216097875285,2.0336228598205457,47.867067389587056,24.17821782178218,20.578663246440026,1.6167051057853348,2.0294770623722256,5.07770786268226,1.6923452217928605,7.64727703520313,15.607421090461035,46245.0000,4.161462745259458,9185000,-163609000,4,,9.017048714358616,-29.489935568726196,-18.85987221568806,10.029270741596177,2.242923947816844,-3.359872676866208,185428000,389695.427093183,5.15040766087929,83.8171,107.30706075533661,7924.935289042279,0.228086086343906,6.79715120805649,71.72995780590718,StrongBuy,0.0161090433718852,75643900,3156610,1159,36132.01035375324,22.14326416940626,5.09271603740978,-177369000,168995000,3102000,0.0139306470504853,6,2.97101068054736,18.006166875260956,10.773440907591374,-4.2354753205817035,0.040895031159334315,14.72781253741976,14.365016076959114,29.5232886903114,4.932974984841962,12.21,-34.0356564019449,-19.13907284768211,0.593333,1.0452535,10.3585665845425,0.171131225838265,,19.2,921862.3,37.77595563796612
POET,NASDAQ,POET Technologies Inc.,1468740908,Producer Manufacturing,18.888678611615962,-13.254004511885181,-151.274961140413,201.86435596202327,-3101.9467561009365,2494.600140005024,,,741.501604679299,864.3439164561848,-3588.70537175539,2.9001312045257044,-33.942585356946,,46253.0000,-41.06112800685104,-33341740,-422115842,6,,75.62390721879493,-72.56101412839061,-29.419525027693382,1375.1762317089856,-293.7992724543185,,313398303,,,99.7761,-11.175928768805646,,-1.021794037224858,-5784.56989544526,59.96240601503758,StrongBuy,0.0384472821678079,90720300,-35154290,,,,-61.0893941872964,-306332105,39959201,1029894.0000000001,0.0156485013939795,5,41.2981121577882,69.17345087850678,1682.4720313713772,,-0.23829680778320822,10.772386122454542,8.368279591068172,-208.494462095239,-20.99124177416691,8.51,37.47980613893375,17.21763085399449,-0.255,0.76417744,,0.0285981192284264,-203.33333333333331,20.25,27317924.43333334,38.32490713832665
BDIMF,OTC,Black Diamond Group Ltd,908632021.9302938,Consumer Durables,18.005120373766793,12.369691139754435,35.1842796453677,31.55249253415326,3.5684583734570605,18.814048812671984,38.68957200283646,32.73328303718126,3.3606131715479806,2.6892202696152356,15.6037807089758,3.142532220112957,8.68476998929481,12.174696314738807,46233.0000,9.27445168640142,11873301,259847882.64000002,5,,16.175736492568177,-10.805687203791484,-3.2708678631931374,,5.125713887728096,2.701663116193893,17985083.599999998,289833.74912891985,7.017371454345438,78.298,3.401108275747107,10342.596689895468,,6.53639272826309,78.53333333333333,StrongBuy,0.962352970776566,67859000,1389672.36,1148,80196.5137630662,18.704336568385305,5.16920200750031,260545590.79999998,17985083.599999998,272517198.8,0.9357185755496261,4,1.70620213640595,15.464637139447435,,2.8299994463295604,0.019913625564233,12.4195552694304,9.959978473586075,35.8590125186028,9.490161237496848,13.39,19.87466427931961,15.3316106804479,0.409063765,0.99957323,27.6032607686451,1.0776331102672465,-57.75340711346595,15.217910814900002,12393.233333333334,54.3114203283041
INV,NASDAQ,"Innventure, Inc.",380722719,Miscellaneous,-72.13144517066085,-340.8529741863075,-1320.67175572519,544.1964285714286,-3993.1906614785994,68.52459016393443,,,189.85182259541986,108.60439224122129,-3586.38167938931,1.6238014158974818,-66.6431755796523,,46247.0000,-16.902202370903638,-82100000,-33662000,4,,-23.805417907192602,-51.901726733504105,-10.855406819050376,812.5801526717557,-12.207274230212853,,65449000,12165.680473372799,,63.540600000000005,40.07675662434165,-485798.8165680473,,-5226.35114503817,-4.246549282377557,StrongBuy,0.16352453798466302,84044750,-101364000,169,-565893.4911242604,,-90.0144389154088,-32055000,65449000,8327000,0.11951486943095602,5,0.479244300980312,-44.88387980332854,1217.169260700389,,-1.302390580027516,5.53950937309709,5.1895351824688705,-1910.50583657588,-20.52080357743435,4.53,14.105793450881613,7.8571428571428585,-0.8375,0.3720888,,0.0172942831845333,91.33781860525295,14.5,2298803.6333333333,35.68221391547351
RES,NYSE,"RPC, Inc.",1247821624,Industrial Services,5.5417080529994935,-5.405328429138728,13.4661447549936,36.61352391423859,3.25372594779431,14.951742015365383,60.02132196162047,30.268817204301076,0.6415999734621183,0.682186023687347,3.16750207613169,1.138210724654089,1.82745852862957,5.012384046897759,46233.0000,4.665399722080993,52924000,-126020000,4,,6.843880785275476,-2.6190932370831836,0.27664210441668063,,19.297457906899968,-0.5630769505732643,209974000,562241.963359834,-0.27666105311648903,49.2539,-73.35984095427436,18293.8126512271,,1.13815483938862,9.746588693957115,Neutral,0.0704039680813995,221638000,44397000,2893,75922.91738679571,22.143468111663477,2.75084187662438,-132588000,209974000,48803000,0.0681472805850943,4,5.17345647914074,6.946757198081409,,-0.6036467936898176,0.20769846133693867,6.521213334073909,6.232500758487231,14.2933640565461,4.521688297267817,5.63,-16.220238095238095,-5.059021922428328,0.186,0.64137495,12.800295577096,0.693507113217345,-95.51971326164875,6.44,1758329.1,32.62907572856703
XMTR,NASDAQ,"Xometry, Inc.",4945332852,Technology Services,40.823927118546955,23.272036444322268,36.7715625582142,35.87907611395566,-3.5090172159427695,25.865169404376303,,126.23997653317087,6.833577914627199,6.52412025896398,-4.66469941873493,16.581488527347464,-17.5469361620892,,46240.0000,-4.269298665633629,-24094000,115819000,3,,-7.3029450343999365,-3.215923271076717,0.09449313402858489,4.4556005820750055,-5.423884246994089,,219141000,584864.565587734,,92.8863,-3.3154212714184275,-20522.998296422487,-27.557307187894956,-7.01027810550245,165.62314540059344,Buy,1.2315702773212,53770500,-10946000,1174,-3052.8109028960816,37.1674654546144,-10.1541884814601,120281000,14996000,337355000,1.20484362811148,5,3.07733988133674,-7.132527098949481,4.778986092966965,,-0.2108547387685852,82.04019066092795,62.17588302389619,36.5720452470104,-6.080949695257419,89.515,101.88317546233648,43.224,0.709086,1.2681743,-1.8403127438249,0.679258158090431,66.12149532710279,89.142857,866547.3,51.21388284928368
ALGM,NASDAQ,"Allegro MicroSystems, Inc.",9588396150.000002,Electronic Technology,40.076382598477245,28.70769795382658,46.3016348798332,26.11863668423018,14.031407848142221,22.770846034377644,,51.90431814881155,10.920899711941185,10.732205200394116,3.43783142492495,9.991554791927546,-1.58116904827358,98.99533724399909,46233.0000,2.9089131616100423,124893000,130555000,6,,-9.255492878143153,-0.5810385517681249,-0.034802483624959524,22.932807247757545,1.769053535125367,1.329575427983665,175357000,209434.35294117598,,67.07350000000001,79.04392764857882,29386.58823529412,,-1.67363969729108,43.436454849498325,StrongBuy,0.32041158547761905,186309000,124893000,4250,25117.88235294118,8.527414408604074,-1.17088361352431,130555000,175357000,298691000,0.32041158547761905,6,7.39538880287124,-9.255492878143153,22.589922884722547,1.222986201534412,0.673970596970294,50.8719375429413,39.6073734220891,46.4927378619834,2.2731687712668496,51.465,43.756983240223484,62.91547958214626,0.991536,1.8970772,11.0317314087469,0.206012358658515,-10.69651741293532,56.909091,3427286.6666666665,46.465734639507495
SPHR,NYSE,Sphere Entertainment Co.,5407486151.000001,Consumer Services,248.2141917837042,31.937673820938038,29.2658552828568,37.721955705090274,15.655078296292348,18.809822678010978,78.4097986298526,,4.310865401396655,4.234302302691862,-0.827976525832219,2.4724694746247846,5.18297190130914,15.71120003683363,46251.0000,-2.528346799260938,190999000,308217000,7,,-6.349915669789323,-0.4773102165444242,0.7587629233671244,,-1.3213506081138546,0.8472201606385961,521264000,1109131.81818182,1.4371478519899,93.2968,,173635.45454545453,,8.58039510273531,249.72222222222226,StrongBuy,0.43052176681492704,28925500,333495000,1100,252370.00000000003,9.844305737518798,1.08092611147631,440194000,521264000,881263000,0.41743704310682705,7,1.59991820550244,-4.6499241713006425,,1.585673271927581,9.295250571380791,146.02424819683432,111.0835557465596,24.0691941690675,-0.3353828100881854,151.08,15.770114942528746,62.1030042918455,-2.473333,1.6190695,27.4381676211249,1.10775405541,98.04370814240396,173.916667,742116.1666666666,47.68321845097712
HUT,NASDAQ,Hut 8 Corp.,11947360930,Miscellaneous,,-8.992381156784086,15.5504361282977,225.54205821829214,-151.47883190551968,44.79046709977706,,,44.034830226313304,37.78982057777564,-45.9200900394363,8.65483434201726,-26.6247206533238,,46252.0000,-4.230588527656422,-356154000,262285000.00000003,2,,21.8463172516853,-10.669037093342789,-7.347469143492252,,-2.898413859605193,,47287000,948056.451613915,,90.63,-418.94060995184594,-1436104.8387096773,-0.07936068510176753,-109.555078784744,383.63719234275294,StrongBuy,0.301936459377253,112594000,-323556620,248,69955.64516129032,50.59865417606093,-15.5563912887631,382044000,47287000,226514000,0.306493003893933,4,3.25705968683665,22.114767058622757,,22.02109631679059,-2.9132257002421147,104.4462505594713,70.61399716228303,10.8213747990374,-7.026976841853677,106.11,73.77988863413036,77.29323308270676,-2.89059,4.6420884,-0.85607765897207,5.59883643677395,-52.175584255842566,138.882353,4346267.933333337,46.6513868649715
FLYW,NASDAQ,Flywire Corporation - Voting,2175857179,Commercial Services,32.5706717222215,19.784084044560085,56.0623298435114,40.958546893264995,15.74045985313591,26.594045645177022,76.12262521588946,39.25497923694377,2.733168328943388,3.502210711318681,5.17334749920686,2.551204984906938,3.68776401732241,28.248519559547958,46245.0000,2.610583765432209,98067000,-323630000,7,,-15.79785939009566,1.7161062452629439,1.429643466502541,7.880062270819038,6.234826999432786,-4.935716573380713,354995000,445017.85714285704,1.63606147624941,92.779,721.2765957446808,70047.85714285713,0.11104615321910934,4.45265868360669,47.28487886382622,Buy,0.00161164599824467,121545000,161157000,1400,35504.28571428572,36.43607489978875,1.63606147624941,-353649000,330303000,0,0.00170494280873194,6,3.51042790950265,8.642134885698944,10.193330925725292,-7.114815112863638,1.2595718417082327,15.809335976622547,14.17895824077885,56.9709080694996,4.045421712049146,17.63,50.17035775127767,19.687712152070596,0.449115,1.3188256,9.67543917896958,0.103434376124939,,19.214286,2647850.7333333334,59.213888085077805
PDFS,NASDAQ,"PDF Solutions, Inc.",2194705687,Technology Services,22.319640005806356,24.425959413301186,70.23416430399,25.85290300975344,-4.014171962889911,22.04273813835567,292.35917456776355,42.02004008016032,9.661990383618008,9.009856294516284,6.79197496715303,7.45952191892715,2.71340743608874,77.27187746707683,46240.0000,1.943968361889975,-8792000,40847000,4,,3.2738454678050184,-1.9071673410478978,-0.1850361997991214,29.360867159947446,1.4783817951959546,1.411876533821852,42220000,365040,,88.62849999999999,395.3038674033148,-14653.333333333332,0.728434945589709,3.1044706451836,132.25520602569782,StrongBuy,0.268682985145117,41867700,-18055000,600,28645,19.99313916509906,-0.217256994656836,30599000,42220000,68601000,0.256716524343501,7,5.85657069329663,26.909196865513724,29.327379647892464,1.7803572467562692,-0.4471605121727716,54.34614130895669,39.953108973516734,70.6849477682811,4.613415453987676,52.42,42.63945578231293,71.30718954248366,1.2475,1.6326958,12.5038897724915,0.870346979716175,,59.375,853647.3,42.74840036162337
PRM,NYSE,"Perimeter Solutions, SA",5512063505,Process Industries,100.56923295919145,20.37747945190039,46.6903999286274,73.63459669634051,31.945189028878907,16.381326565145816,,19.34316806631289,9.624066979589099,7.819916720730133,-29.2179781585021,4.5749023483776625,-15.7041556340365,,46233.0000,-8.316991925382064,208558000,1281575000.008,5,,14.550311343417482,-1.0941673593379928,-0.09142931917245574,,-5.134278778530804,,325927000.00347203,1759735.8490758499,,90.95560000000002,-270.61901723037647,562150.9433962264,,-26.9323885361552,119.55815464587393,Buy,0.727323022026457,163127060,101396360,371,-342043.1266846361,13.96634617661967,-10.5488288308824,498362000.00530905,325927000.00347203,819873000.008734,1.13972705293361,3,1.01101952554938,-12.7288770817452,,,0.6142465251102301,32.6362040195489,27.07278083519662,48.3186339532704,-7.685966859247939,33.79,33.55731225296442,15.324232081911257,1.74687,1.8946346,-17.2789102153303,0.285985953177914,22.14542438484932,43.333333,1739193.2333333334,49.321230299875964
RSI,NYSE,"Rush Street Interactive, Inc.",7628631102.000001,Consumer Services,48.03554667024246,21.71857964974262,31.5683099079027,41.139908615242746,14.477516422373213,22.762565700267185,102.37648530331458,56.108336732280634,6.0143459113219615,2.778886256497589,9.33529300971843,21.23010083325228,30.8264985276747,47.536772371585265,46239.0000,26.58063661834499,164237000,-315946000,6,,-11.911381471610918,-11.246991416256419,0.024788195610929934,,96.21350762527233,-2.0100136144440346,340504000,1243890.35087719,29.4874575610965,96.5368,313.17829457364337,180084.4298245614,0.3226018427358684,2.98289897954091,114.26701570680629,StrongBuy,0.11350562026692,104107000,155548000,912,140673.2456140351,32.43121012447898,26.4758952346886,-323792000,340504000,12449000,0.0984251473674949,6,6.31781057485546,-14.37787010715067,,-2.5238280823732984,1.455712019755787,28.07267730729214,22.542509936572205,31.0988445278149,34.15294914455668,32.74,48.34617127322158,69.4616977225673,0.583514,1.5596001,12.651986265094,0.352295261087811,77.61506276150627,30.454545,2959875.9,67.27918541055026
INOD,NASDAQ,Innodata Inc.,2253872655.0000005,Technology Services,68.55036855036855,48.26234182855106,40.6587513010956,54.4220485396956,14.164974589033747,47.63670282351975,62.241861303994945,63.93700787401575,7.552608912725157,8.743169980417413,16.8357355820969,17.572759422252886,38.5701594656013,38.76564563449663,46240.0000,41.89704381158727,35648000,-113267000,6,,-10.777734475252608,-3.313099041533554,-0.14752386265585177,,,-2.051306662803122,82230000,24899.871376273903,37.7230873828517,94.949,6.635253389749009,3527.0604531512813,9.46746207561743,13.8637686784397,33.4235453315291,StrongBuy,0.0413458397498717,32655400,61969000,10107,4661.224893638073,34.00456725975363,36.2351722468374,-77800000,82230000,3228000,0.0319590201001107,6,12.3241039805553,-2.0564317616982946,,-1.6514189891957294,1.7420724165073653,80.11970243059211,63.386119815249,39.667332901539,42.093794660973586,69.02,76.11635621331973,6.381011097410606,1.0795,2.8882287,19.4827373286523,0.314151579894299,87.97127468581688,122.75,1581042.8,37.40105844383953
NLST,OTC,"Netlist, Inc.",948620649,Electronic Technology,1622.230769230769,296.67128987517196,12.2961137340435,262.0086281276963,-7.833854636060011,28.229879744124865,,94.86666666666667,3.5004125883113395,3.6716022105712782,5.67006996866341,86.63622526636226,,60.61554290763893,46238.0000,,-14777000,-22597000,6,,22.629103693895253,-12.99736015824344,-2.886823097185185,1.4001292775952854,,-1.4791516659029915,42082000,2619861.11111111,,95.90520000000001,83.01136363636363,-205236.1111111111,,-2.52960721535304,366.4809047697099,StrongBuy,,333317000,-26516000,72,-69430.55555555555,31.908021964730793,,-39649000,42082000,23000,0.422060513213328,5,2.38003672664769,-20.205128205128208,1.8533637279329904,,-0.07780265308338052,2.65474789562431,1.7836972837441982,6.06478290833908,,2.846,82.43589743589743,196.45833333333337,0.03,1.3343884,5.7747772607514,0.0000850911502269586,,5,1321368.6,50.88527920683244
MDA,NYSE,MDA Space Ltd.,5365501003.063934,Electronic Technology,27.622699942711748,45.155081121492444,19.5155471568459,36.80444418859018,14.217487141807494,58.45420473144712,66.16115234762763,38.33353112209486,4.180255194380465,4.260162600347005,6.7915020328695,4.038745094785071,6.8715503445573,26.062048004093562,46241.0000,6.39792377782166,169088040,-117399636,5,,14.119010615599398,-3.940784206431601,-6.507862803503407,4.878886789211475,5.67,-0.5830060692609782,110686400,297324.06,8.57368629000395,91.032,7.677277161177838,42272.009999999995,16.940283290064194,6.02416537822825,40.720524017467255,StrongBuy,0.303394833948339,138751000,-934596,4000,46240.7,38.65994028329061,7.13229252259655,188676620,110686400,284653380,0.206151513510586,5,2.08380287946974,9.403492044574222,5.051432770022043,1.0200787401574805,-0.007042956210703334,37.78712028317846,30.57633800387329,19.9057065882929,5.88571003200913,38.67,31.17367706919946,84.14285714285715,1.0087774037,0.7602106,16.03962663918,1.6372164360573482,-10.495683140077675,47.053303473599996,1514262.0666666667,49.042440910833115
ESOA,NASDAQ,Energy Services of America Corporation,312363029,Industrial Services,13041.967634214921,-22.37765201309132,11.9421693604944,21.510789810387962,-0.5394288549006867,16.802614366848065,30.23843930635838,25.75384615384615,0.770566263400397,0.6697177909421848,3.77196276094242,3.823611371246625,13.6656312991872,10.892930067497712,46251.0000,4.044210725633091,-2217060,27427219,3,,1.128474259527059,-0.8710623610309453,-6.25531294870367,,1.3135169663166424,0.8792564832906697,12241408,289845.820169252,-2.7452828333059074,80.8317,-49.74582425562817,-1563.5119887165022,,2.09664965271931,61.11645813281999,StrongBuy,1.25342890235301,18659700,9596650,1418,12159.654442877292,28.090657528657292,0.40398334936368,62006447,12241408,51238652,0.460417805440541,7,3.96763524461243,11.668760626289197,,3.596163118917969,0.5462539795117403,16.698163485590307,13.646497353576313,9.43444853163545,16.11476379978468,16.74,20.953757225433517,100.96038415366145,0.65,1.328142,7.0740035842111,0.39765785847197,,27.5,146890.43333333332,45.85200844152155
HYLN,AMEX,Hyliion Holdings Corp.,722225356.0000001,Producer Manufacturing,-68.05309734513274,-89.51850638716017,-112.66758336198,479.14110429447857,-2022.705035971223,130.28495692511598,,,112.31889927810246,123.67792126160178,-1038.08869027157,3.974055793780848,-25.2231450949572,,46245.0000,-29.40619413223159,-70289000,-68754000,5,,-31.363924697642474,-1.9850130712857492,-0.0002769218753377581,651.5469233413544,,,92365000,30752.2123893805,,69.2742,5.051813471502591,-622026.5486725663,,-888.123066345823,193.47826086956522,Buy,0.0227697660005521,178327000,-63551000,113,-522991.1504424779,,-25.8529418412785,-87993000,22938000,1646000,0.020448592370848104,4,18.7017598285212,-35.15884829459764,1063.7985611510792,,-0.35769388682005054,4.91832882904132,3.1720385979862162,-166.503597122302,-29.14759359579166,4.05,130.11363636363637,103.51758793969847,-0.30675,3.4740758,,0.102888141037443,33.23232323232323,7,6276565.3,37.5558883588573
GLNG,NASDAQ,Golar LNG Limited,5228799538,Industrial Services,285.70159857927615,116.24033871656295,52.392151506487,120.07935746069536,-107.9233181371919,51.13837125335666,,53.046871296149334,15.303477226642736,10.970286443545243,41.4491627789859,2.7424207790989916,7.22427296717432,29.014945003277468,46247.0000,3.267628640519892,-424702000,1703858000,8,,12.561745376161563,3.0757852729537993,2.671630536342451,3.9660757959252426,3.740183769762124,6.8942470320706315,1175916000,787044.0000002959,-1.9515501271073858,83.87519999999998,,-849404,,30.1034628468563,23.429256594724208,StrongBuy,1.50012588335388,101589000,-445213600,500,369606,-2.147314102226505,1.81057996673117,1588780000,1175916000,2461468000,1.42713043915184,8,1.39118045521565,8.453543553115765,4.886893235956304,8.597154808092942,-4.373414538310413,51.077019942534335,46.840140086222156,46.8520184386134,4.659896756249035,51.47,-6.247723132969035,30.2049076650645,0.970274,0.013962936,52.7434300665194,8.43446369167294,,61.518182,1297827.8,55.03327321250098
LASR,NASDAQ,"nLIGHT, Inc.",3310063148,Electronic Technology,92.13711138488296,136.115569823435,31.2848680147528,55.18502748316172,4.705927371522597,31.620565304107807,,111.8899253304452,10.39546288162902,12.210488954364937,-5.18073577764514,7.711129625297972,-4.58850210904741,,46233.0000,-9.835852376868964,12298000,-297011000,5,,-7.3794985059113944,-4.525210427392327,-5.875416610027767,16.713876132940936,-22.326568265682656,,133633000.00000001,326662.5,,93.4596,74.13581330057906,15372.5,,-5.08171665349862,206.26304801670145,StrongBuy,0.15967876374317,56408700,22169000,800,-12431.25,3.2426408507578275,-10.0624103561314,-97426000,98699000,13431000,0.08289825900376711,7,22.7313217762069,-11.325155765688166,18.35686679677037,,0.3696373488953731,67.25074750402264,53.922920396319334,29.8331611372594,-4.256941698099033,58.68,-2.8798411122145016,46.553446553446555,0.524444,2.30214,-0.116269842638946,0.147794914547728,,86.428571,1232435.3333333333,39.125220405789484
