Symbol,Exchange,Description,Market capitalization,Price,Sector,"Gross profit growth %, Quarterly YoY","Revenue growth %, Quarterly YoY","Gross margin %, Trailing 12 months","Free cash flow margin %, Annual","Revenue growth %, Annual YoY",Price to earnings ratio,"Forward non-GAAP price to earnings, Annual","Net debt, Annual","Enterprise value to EBITDA ratio, Trailing 12 months","Enterprise value to revenue ratio, Trailing 12 months",Price to sales ratio,"Operating margin %, Trailing 12 months",Price to book ratio,"Return on equity %, Trailing 12 months",Upcoming earnings date,"Cash and equivalents, Annual","Long term debt, Annual","Earnings per share diluted growth %, TTM YoY","Return on invested capital %, Annual","Debt to equity ratio, Quarterly",Performance % 1 year,"Net margin %, Trailing 12 months","Revenue growth %, 5 year CAGR","Price to earning to growth, Trailing 12 months",Analyst Rating,"Piotroski F-score, Trailing 12 months","Altman Z-score, Trailing 12 months","Shares buyback ratio %, Annual","Interest coverage, Annual","Return on capital employed %, Annual","Sloan ratio %, Annual",Buyback yield %,"Research and development ratio, Annual","Net debt to EBITDA ratio, Annual","Revenue per employee, Annual","Sustainable growth rate, Annual",Free float %,"Free cash flow per share, Trailing 12 months","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Cash and short-term investments, Annual","Performance %, 3 months","Performance %, 6 months","Earnings per share estimate, Annual","Beta, 5 years","EBITDA margin %, Trailing 12 months","Capital expenditures per share, Trailing 12 months","Earnings per share diluted growth %, Quarterly YoY","Target price, 1 year","Average volume, 30 days","Relative strength index, 14, 1 day",Total common shares outstanding,"Number of employees, Annual","Free cash flow, Annual","Free cash flow, Trailing 12 months","High, 52 weeks","Performance %, 1 week","Performance %, 1 month","Average true range, 14, 1 day","Simple moving average, 50, 1 day","Simple moving average, 150, 1 day","Simple moving average, 200, 1 day","Volatility, 1 month","Volatility, 1 week","Low, 52 weeks","Relative volume, 1 week",Volume,"Exponential moving average, 21, 1 day"
KARO,NASDAQ,Karooooo Ltd.,2035735952,65.91,Technology Services,35.94007148100788,36.02164883486091,67.9607171319528,14.766805481748454,25.433696403578782,33.81213769045298,27.44279976539881,-608701.115185298,14.616338929049197,5.998731485795531,5.886455601139299,25.2300089086805,9.20068122173209,29.1925216782329,46303.0000,72490906.2424712,35024846.8701328,13.841032529346501,26.9234425706463,0.29944192311920304,46.044759583425645,17.7373709945854,17.68390109287847,2.3976731450281505,StrongBuy,5,7.59516406994011,0,17.6172664608072,34.520040913376114,3.912514216639975,,4.772061936953385,-0.004470343910229152,54861.164615831905,9.623422010744036,31.777600000000007,,56.84104274652226,50.786924658840896,72490906.2424712,31.81999999999999,39.0506329113924,2.4017228768,0.8612376,41.0412724753759,,23.733563267945673,73.14171099830001,142802.73333333334,72.17138419603754,30893300,5711,46266190,,67.14,3.90982185085921,22.282003710575136,2.6413947806030316,54.37389999999999,50.17086666666664,48.957099999999954,4.9652037951128705,3.924063514141646,41.25,0.8832085275570875,239754,61.59639820163407
LPG,NYSE,Dorian LPG Ltd.,1841794362.9999998,43.05,Transportation,332.3796635532639,101.9691579089891,54.101180050953,23.680255008459387,36.27362613949119,9.487603305785123,5.5157388822307105,381709114,7.963210765141054,4.617760257817615,3.8667887989207124,43.0889821259874,1.617032593066705,17.7260268034384,46330.0000,327409120,562291975,110.11808288955775,11.4915219547571,0.6225816409049201,46.87819856704196,40.2204385084741,8.792934207829406,0.08709908782758392,Buy,7,2.30062345488303,-0.08178447879792321,7.093482947294659,12.299958230573932,4.255123679043519,0.38072762849475617,,1.367045366557461,799852.561461794,17.7260268034384,85.9167,2.6651693473814793,41.707821320380326,35.93750484006152,327409120,9.0149404912636,45.29193385082686,7.804938,0.76731825,57.9886730868892,2.19350353475978,900.3169572107765,51.25,699964.5333333333,50.302359279242324,42782700,602,114023090,114023090,48.12,-4.60890760026591,18.627721135298973,2.037284097591898,41.55499999999999,36.51633333333334,33.886449999999996,4.610904069565777,4.720624515934689,23.76,0.7149735766418517,837563,43.42211490811322
AMPX,NYSE,"Amprius Technologies, Inc.",1659870432,11.72,Producer Manufacturing,,152.88904643743354,18.1303524146106,-48.66937858678829,202.11031571978316,,,-50793000,,17.768968813356526,16.400938275483853,-23.4182333846648,14.919483164661703,-44.1566097547411,46331.0000,90665000,35207000,25.87004137259674,-36.2431412259145,0.0599740435410459,50.06402048655571,-43.9814763524368,73.23955134544147,,StrongBuy,5,64.5970305038085,-15.0531331632903,,-19.858646480363223,-5.411400271526092,-4.284430798270885,12.915861993398256,,669825.688073394,,92.9275,-0.428997841472716,12.817190425675873,13.15546024440059,90665000,-38.75097987980141,3.9467849223946807,-0.073333,2.3465104,-18.7828899992245,0.0326184401337638,53.65239294710328,23.7,6924279.633333334,52.701186353665584,141627170,109,-35534000,-58750000,24.225,28.791208791208806,-6.464485235434946,1.0353292872029456,13.967400000000005,14.603899999999998,13.762375000000004,7.904011530789954,7.7468828775573595,6.3625,0.7354142563310189,12266992,10.81498085816366
AMSC,NASDAQ,American Superconductor Corporation,1596348324.9999998,32.94,Producer Manufacturing,29.95303531048878,29.63168554497037,29.753472280256,6.103859203422974,34.25979947760055,10.998330550918196,33.75,-140241000,55.12217311477891,4.867400929284149,5.225447844762749,6.00424529090271,2.824769126148152,35.5609711372234,46330.0000,144241000,2762000,1833.505487411233,35.3054787092995,0.007201407154958081,-41.33570792520036,44.7289866457188,27.982531111664223,0.006091399471637971,StrongBuy,6,3.97604590291232,-20.63650294415347,,4.090058924988901,24.958920936762173,-7.823543148078288,5.262823619862613,-5.540056885517896,250338.912133891,35.5609711372234,96.55749999999999,0.39073031904649824,36.80434315166553,38.57560752457846,144241000,-41.27295418078089,24.962063732928673,0.976,3.2766654,8.83020507763534,0.106691203218283,209.58466453674117,62,833852.1666666666,47.00498573163393,48462300,1195,18260000,18260000,70.4857,16.19047619047618,-12.416910396171236,2.4142666894337395,38.74369999999999,37.486700000000006,38.01862500000001,6.500117997765246,6.148968793227198,24.87,0.5033167656857709,1056253,33.03530298822355
SHLS,NASDAQ,"Shoals Technologies Group, Inc.",1460843681,8.68,Electronic Technology,48.54485564813021,74.90698224263012,31.6391143677163,-3.3610263163984673,19.068505641169516,43.57429718875502,20.072148737397097,171308000,22.554038872913925,3.1343268985503996,2.8847417590523023,11.16488991218,2.420456763615069,5.78317280931677,46336.0000,7320000,175411000,76.28318584070794,4.55188524162316,0.364915581587844,49.6551724137931,6.26653744815854,22.049188308066924,0.606754162822986,Buy,3,2.6353130372243,-0.41252226701089134,5.641885131078647,7.437501442718311,4.822928598701794,0,,2.4402153784792455,321169.59459459496,5.80476895639853,98.0007,-0.46206320312733135,9.60636355454711,8.668323361796025,7320000,2.3584905660377276,-13.459621136590227,0.43244,1.9328965,13.8969650456466,0.223699680701859,-5.882352941176474,11.694444,6191360.2,43.348231832322426,167772000,1480,-15976000,-77421000,13.1799,0.5793742757821428,-14.229249011857704,0.8467826083881623,10.228299999999999,8.825499999999998,8.860675,8.378029866940262,8.862195031412007,4.43,1.2308641333456556,8671572,9.450763175867914
PRSU,NYSE,"Pursuit Attractions and Hospitality, Inc.",1368656357,50.1,Consumer Services,77.06545635061343,37.42249660714761,33.5414165666266,-0.16577626393349498,23.446606710178777,47.83729590375251,30.455927051671733,163527000,13.776570784460247,3.5174141592351225,3.080823679471793,15.9327302349511,2.1853232642710116,6.00211287399324,46324.0000,31694000,190359000,-91.50332630212559,3.5390625666882,0.428720997310438,78.10167081407752,6.63779797633339,1.7201909091022483,,StrongBuy,7,2.14003597605003,13.102205668180925,7.548906267709396,8.047610963667703,11.854778983349302,2.4584695660022424,,1.4513286117471642,98351.52173913039,4.49163911604484,74.06230000000001,-0.4598485120436515,50.105629753387326,42.49744612939787,31694000,13.863636363636367,38.935108153078204,1.645,1.3705392,25.5318555993826,2.94331765803927,18.83216973433675,60.75,291842.1,42.36913665019269,27318500,4600,-750000,-12810000,56.515,-6.390134529147985,-9.370477568740956,1.6276030356190407,50.50459999999998,42.004400000000004,40.20200000000005,3.4601072669085657,3.211727815042922,32.03,0.4326424508454944,252054,51.8675669551987
LINC,NASDAQ,Lincoln Educational Services Corporation,1364625730,43.02,Commercial Services,22.066564902920238,22.510339897537147,60.2760826301837,-5.295412751982186,17.764916012216407,60.19308800895481,54.83684699601917,175345000,26.882124476878914,2.853880229560926,2.4820883832514498,6.08160207970743,6.858268821181243,11.9004375902795,46244.0000,28519000,192767000,84.62929475587704,5.41376831897865,1.03883758826725,91.20000000000002,4.11406813391788,12.073948208292084,0.7134052420536259,StrongBuy,6,4.28834330926465,-0.5122106727216814,8.81143193871538,8.09584203551981,9.531717643623622,0,,3.455959161952815,200093.05019304997,10.5822961645923,93.0839,-0.2926405700047214,45.4361825567118,37.529599568577105,28519000,-4.058876003568243,66.61502711076686,0.784509,0.8266421,10.6162748856234,2.59728479723462,122.0447284345048,58.166667,567135.5,43.37852227498028,31720700,2590,-27443000,-9169000,56.34,2.0156509366848505,-17.82234957020057,2.391899427655877,47.19610000000001,39.56653333333337,35.083000000000006,6.238851976083131,4.6814074288326495,17.29,0.46894417046186304,352263,44.24326690324167
ECVT,NYSE,Ecovyst Inc.,1253242366,11.45,Process Industries,101.88590287600188,50.20159458874005,21.4589687168578,9.660476976980435,20.929474590294088,,17.24579398430557,233549000,8.851164750691316,1.8633434091583099,1.6359842700945952,11.7812462243116,2.17878604511324,3.34477093013489,46324.0000,197193000,421247000,-464.0079760717846,0.483088447133391,0.7582064900857991,36.63484486873506,2.59999243336787,7.8467800952415345,-0.046135211772188954,Buy,7,2.06535438918725,4.0586167207061665,2.8356050471817493,5.547935563872704,-47.42414221342482,6.645721710304836,1.6806838835407696,1.4873174676966383,1172633.71150729,,97.72989999999999,0.783177103234293,12.523472987590074,11.655738454722604,197193000,-22.47799593771158,5.822550831792967,0.66393,1.0707719,21.0519571338086,0.544690808512896,,15.75,1736319.1,33.19351807083356,109453000,617,69895000,86693000,15.085,-7.586763518966919,-3.8623005877414007,0.4177596446389246,12.561999999999996,12.361666666666668,11.46205,3.410179930809211,3.463301271855821,7.41,0.48983262038237735,2000339,12.239338241828651
OMDA,NASDAQ,"Omada Health, Inc.",1136061047,19.11,Technology Services,53.09793051311935,42.000982479122314,66.134241691523,6.506283386495523,53.24499411071848,,73.31192671109116,-222036000,,3.2626627614324293,4.197271889726254,-2.94992851974091,4.835489609137582,-4.2988301040931,46240.0000,222036000,0,83.7581505631298,-7.88565856789331,0,7.4803149606299115,-2.22383028292063,,,StrongBuy,,6.00306938871692,-4.816022577359425,-4.724546172059984,-7.330865626310777,-8.250656503146631,-15.160100811026222,15.600860843165137,,284072.052401747,,46.8844,0.36405138910103013,19.932525796022652,18.282601010309524,222036000,19.58698372966207,59.25,0.260667,1.720407,-0.949893220847526,0.104203791388762,70.26548672566372,25,1312998.3666666667,35.91164699473552,59448505,916,16930000,21451000,26.915,-6.231599607458291,-14.304932735426014,1.0464593762685284,20.057799999999997,16.084100000000003,16.979674999999993,5.213738726587502,5.015529034883236,10.28,0.6827346683973393,2078670,20.83978345518687
LWLG,NASDAQ,"Lightwave Logic, Inc.",1120158837,7.27,Process Industries,-7.847325216787782,27.27233058428241,-788.416527837766,-6367.169787422685,147.74331886407614,,,-66418673,,4309.283215071677,4842.701892392175,-8998.52903066576,13.45598578514844,-37.5891068960233,46245.0000,69017354,2403911,11.299435028248581,-35.9306248651748,0.0313878876312666,246.19047619047618,-8725.37134160137,,,NoRating,6,135.338448223831,-18.44975508965805,,-35.93278935063943,-5.812923306168616,-3.879582391760393,4850.937071203901,,6966.323529411769,,99.0099,-0.10297335735655366,8.052704659712038,7.322002479335484,69017354,-51.46862483311082,131.52866242038212,,2.496285,,0.010393880876208,-12.401055408970963,,4284009.433333334,50.70423026042928,154080000,34,-15080960,-15248930,18.709,25.778546712802758,-2.6773761713520776,0.7650502320366162,8.4161,7.926600000000001,7.030850000000002,9.050171414507444,8.578560787824388,1.985,0.5264898381473194,3059046,6.922741356264084
WYFI,NASDAQ,"WhiteFiber, Inc.",1006286443.9999999,26.06,Technology Services,19.88417252684443,45.99488211670526,30.9810852371226,-281.37366586741103,78.83687613556975,,,-757187.29804125,,1489.2137955796097,1509.2767136305902,-47.4326200461765,355.18604334196533,-13.6604151351591,46288.0000,943855.251924842,42100.793872421906,7.608695652173905,-7.4367595621657,0.71358815515698,4.239999999999995,-45.4508779645953,,,StrongBuy,,77.4512378476232,-0.22020393157981405,,-6.588554757698982,29.55526538773566,-0.13215712519487446,,-28.713966554465298,7439.70599716327,,24.434,-0.0712402737109718,28.053630721016162,24.286025836045965,943855.251924842,20.258421781264406,72.81167108753314,-0.824789,6.5472984,-10.1486491782077,0.0819726586816724,-933.3333333333334,38.333333,2722375.7666666666,46.528294518982534,38614216,83,-1737470,-2735090,46.8699,9.403862300587734,-18.255959849435385,3.996993258752526,30.52150000000001,22.070966666666674,22.255325,15.248208524878255,14.646202448028333,10.5101,0.33938199941852837,817410,27.347889593098714
QNST,NASDAQ,"QuinStreet, Inc.",888679885.0000001,15.47,Commercial Services,48.359773167755364,28.27395290577449,10.4788182308153,6.7237140341461314,78.2699335304492,13.735239279055314,12.767534314295924,-90882000,16.222561792063612,0.7319231205299315,0.7675288796155991,2.60845138587465,2.862975088230341,23.9362774014135,46240.0000,101078000,7382000,,1.97719110327012,0.25262974764087903,-9.58503798947983,5.52759184661165,17.4035498594602,,StrongBuy,5,2.82338633891892,-3.0398241580083063,58.217499999999994,9.128380219164226,-15.965873901374836,1.5258587742199203,3.0969790008512303,-1.901575544535811,1166003.19829424,2.04266288251108,91.6047,1.646059478272856,14.84712796292323,14.086991634763654,101078000,18.453292496171514,10.658082975679545,1.211667,0.6613802,4.51176041066462,0.237413418794583,68.39309428950861,19,703281.2666666667,49.431864430590224,57445400,938,73538000,95534000,18.02,-3.1308703819661865,-2.0265991133628787,0.641270587793197,14.453199999999999,13.236166666666684,13.512774999999998,4.414567690756318,3.65958814257924,10.285,0.4652609642868448,511590,15.670667416251145
MAMA,NASDAQ,"Mama's Creations, Inc.",863783880.9999999,18.25,Consumer Non-Durables,35.31141114982578,49.66955041838037,24.462412471925,5.687946236183421,39.23358847950182,123.81275440976933,77.65957446808511,-5486000,51.37112375045163,4.508225028405337,4.31779130664553,5.01942132382085,13.416651350854623,14.9290953545232,46280.0000,19951000,11494000,32.553956834532386,11.2287708043462,0.247407969365269,117.26190476190476,3.22684634694147,33.32674567867344,3.9304332181383366,StrongBuy,6,13.7912929881112,-8.141823598255133,17.822033898305087,16.3024835511972,13.84960815216218,-2.196730040624595,0.1677207449596422,-0.37304501563987486,295549.053356282,13.6384746374942,98.0427,0.21084462500865633,17.267426052904224,14.672473199058134,19951000,30.264097073518915,15.873015873015873,0.235,0.56032914,8.77579601004096,0.0298238729484546,51.27388535031848,22.428571,757492.5333333333,54.15740194394648,47330600,581,9767000,9134000,21,2.298206278026907,-1.9344438473938712,0.8805639269777397,17.065800000000003,15.636700000000006,14.627825,5.206691551968433,4.238292927887472,7.88,0.6678412688247344,543881,18.019020316089126
DJCO,NASDAQ,Daily Journal Corp. (S.C.),824942769,598.76,Consumer Services,116.10034931724358,24.98349471830986,23.4004783417486,15.193842645381983,25.409332055883656,59.061541344854454,,-492877000,34.71357096147049,4.175591485516875,8.789156080786613,11.791655593941,2.366964019585287,4.08665883793052,,22838000,22787000,-86.7847077564024,31.1021678352711,0.0598882117320295,49.65632732635157,14.8339091150678,11.919750316273303,,NoRating,6,5.42052312016532,0,6.899348298334541,2.1578334699719632,17.896347813487644,0,,-50.37066939192642,206839.62264150902,33.4814770581254,94.4094,10.039761287110172,565.718934080185,520.995931324108,515832999.99999994,22.661531527840374,3.638314812891609,,0.8383693,12.0287005049163,0.0159683883976593,-177.53006475485662,,40391.166666666664,59.34782023844063,1377750,424,13325000,13832000,674.75,0.8930677720486561,3.425284576719127,22.753563200370017,561.8015999999999,541.7257666666665,517.5992249999998,4.4732357378843215,3.2502309930407254,348.63,0.7079532915652349,31187,585.0971148521493
DSP,NASDAQ,Viant Technology Inc.,806722603.0000001,12.31,Technology Services,148.0979537068098,25.333371082358937,67.2303277850963,15.014773344644553,19.003924144726607,85.30838530838531,39.89357392626009,-169403000,7.124359300570279,2.346080202266244,2.2371967469490213,27.4481699655065,9.209660043093129,14.9259615147707,46244.0000,191151000,16668000,379.4019933554818,9.60430537827302,0.274106200914312,-11.311239193083575,2.50954854638398,15.80667868328256,0.23343443133285507,StrongBuy,8,4.74390979398442,-7.482356914386282,,48.572141714017235,-4.616538470451667,2.3573158765206927,7.949134372067483,-1.0109326792822146,905792.105263158,12.2845207977878,94.42099999999999,0.9287277163877681,11.816683308181332,11.503015488889982,191151000,8.26737027264733,20.097560975609763,0.308571,1.0857955,32.9304026269204,0.291859259596285,61.702127659574465,17.772727,226796.7,54.07499264113845,20021700,380,51681000,58869000,14.16,10.701438848920876,-2.8413575374901296,0.7432877811072752,11.977099999999977,11.33796666666668,11.072475000000013,6.502558383174121,5.6331103849744215,8.11,0.5232041352557603,278852,11.905290413618019
LPTH,NASDAQ,"LightPath Technologies, Inc.",795665997,11.99,Electronic Technology,243.7016862980591,108.88517824732615,29.9056564696826,-25.787666087048144,17.26156735103917,,,10308714,718.4064323693425,12.355490895743381,11.666056101255453,-5.46545983927873,8.237436020748172,-28.7847158900898,46275.0000,4877036,13552603,-97.48031496062993,-29.0087636776339,0.100310885007734,261.144578313253,-37.3758960158064,1.2466498602273335,-0.25543945964190834,StrongBuy,5,10.2070413530042,-9.412043309118861,-6.763559357653686,-14.480897970525595,16.190917094135404,-9.175563524803989,8.235364005179203,,106293.228571429,,95.39120000000001,-0.1755536589127848,12.503108885155797,11.135440605353097,4877036,-5.292259083728278,26.87830687830689,-0.2075,1.3950777,1.7198469193816,0.0430841760698904,19.168591224018463,15.975,2995860.8333333335,50.443406965230565,66360800,350,-9593690,-10292490,18.94,16.18217054263566,-18.101092896174865,1.217947877414412,13.516000000000009,12.540833333333335,11.372325,10.010781618044408,7.827213917874699,3.36,0.34661883062041016,1481445,11.654501264912938
HYLN,AMEX,Hyliion Holdings Corp.,702609336.0000001,3.94,Producer Manufacturing,-68.05309734513274,479.14110429447857,-112.66758336198,-2022.705035971223,130.28495692511598,,,-87993000,,108.94729047782745,124.8994315950497,-1038.08869027157,3.866118475925072,-25.2231450949572,46245.0000,22938000,1646000,5.051813471502591,-25.8529418412785,0.020448592370848104,160.92715231788077,-888.123066345823,,,Buy,4,18.7017598285212,-1.9850130712857492,,-29.40619413223159,-35.15884829459764,-0.0002846532059175484,1063.7985611510792,,30752.2123893805,,69.2742,-0.35769388682005054,4.305878859298102,3.2896552947858932,92365000,63.485477178423224,103.09278350515464,-0.30675,3.5282433,,0.102888141037443,33.23232323232323,7,3405389.2666666666,46.98100497286697,178327000,113,-70289000,-63551000,8.49,12.57142857142857,-9.633027522935787,0.4516891175482754,5.265200000000001,3.2152666666666656,2.9011499999999977,10.153188231074429,10.16660563022107,1.47,0.27551534702113073,1920765,4.011865934603478
SWBI,NASDAQ,"Smith & Wesson Brands, Inc.",657935143,14.71,Electronic Technology,29.92829348278309,26.730225486992225,26.935881674697,17.26598516736821,10.361921455522994,36.089303238469085,29.12871287128713,19790000,11.245003948962154,1.2937537568436404,1.2934616794312759,5.57456036529959,1.742500790699713,4.93476081189512,46268.0000,28190000,51284000,35.10109380178985,4.04657690817088,0.141125295106477,85.73232323232325,3.5279587052634,-13.134889549001494,1.0463258985785655,StrongBuy,6,5.27729243516978,-1.1210963971472165,3.9929028666852213,5.973819128171763,-12.767535635150553,-0.23968927891726857,1.6487701514761046,0.3311579651941098,377954.545454545,-1.3041782160296673,96.65109999999999,1.9982987936900711,14.934042637812894,13.31988975948379,33351999.999999996,-1.0759919300605136,26.919758412424514,0.505,0.8933661,11.5051427524225,0.526733242013168,63.87745770461819,17.25,563292.6666666666,46.88467434104492,44727100,1386,90447000,90447000,17.5625,0.2043596730245309,-2.8401585204755593,0.4887883890554675,15.06190000000001,13.783900000000003,12.726699999999985,3.046424138544255,2.8170499512454197,7.825,0.33630594458127505,379413,14.89512906517408
ELA,AMEX,Envela Corporation,550685306,21.21,Retail Trade,74.73754159513022,103.87358799700654,20.8383717632004,0.5726795287133096,33.62146627425059,26.29882207067576,29.255172413793105,1703648,18.930934191155806,1.8276641921855246,1.9556449391102488,8.99931063209387,7.255399645610843,31.9641582750063,46240.0000,18154849,10133734,186.3991477272727,20.4803327861965,0.264137109144788,280.7899461400359,7.19341277979568,16.16881938241226,0.14587818043929365,StrongBuy,7,12.7246569037667,0.1239628044652475,44.53285691099296,25.381546335921062,13.81410177736323,0.033827305353958365,,0.08528679103222345,873265.8043478259,24.3867545624743,26.0011,0.8173867012259838,22.604315911639457,17.739816340607526,18154849,0.4737091425864587,63.657407407407405,0.725,0.41120514,9.65437930178521,0.055233744510943,255.0573514077164,25.5,141066.76666666666,40.836995575511494,25963500,276,1380280,21222200,29.68,0.09438414346389605,-17.018779342722997,1.156419926264517,24.176399999999997,18.675133333333335,16.758150000000004,5.364902694773104,3.952254143277404,5.74,0.5344812468122191,115815,22.087634828005868
PAYS,NASDAQ,"Paysign, Inc.",536136373.00000006,9.59,Commercial Services,57.56384971422649,50.75921802755747,50.3901831681833,54.176579520675915,40.49636965613781,56.049094097019285,40.37894736842105,-158959317,17.518527666886037,3.96378196018647,6.1910386653426395,12.6184579205348,9.716902749913874,22.0695452690059,46336.0000,164984711,5273891,55.97082953509571,17.4229600145186,0.10761146167712,33.938547486033514,11.3748848769725,27.73666915163977,0.9690277701098658,StrongBuy,7,1.38375099593558,-2.920602946651237,,14.981382171951644,-12.460742624092818,-0.08598129565814777,,-10.214318935382718,362956.530973451,19.1345255346568,76.75229999999999,1.147407511316399,8.128593596849008,6.302717415289089,164984711,46.412213740458014,167.87709497206703,0.2375,0.7375945,22.6262277033641,0.126604968760478,89.97867803837953,11.05,588427.3333333334,66.35142679825077,55905800,226,44440060,70017170,9.6,5.616740088105725,17.094017094017097,0.44533640341258146,8.060799999999999,5.9277000000000015,5.773225000000002,5.512448499086228,4.035093463215232,3.08,0.7065941577679512,791919,8.860604519559596
SOPH,NASDAQ,SOPHiA GENETICS SA,528540177,6.3,Technology Services,20.814220184641876,21.986613421493786,67.2801182557288,-49.93464559736997,18.56290181556916,,,-7269000,,6.474170694707511,5.993864953395226,-87.6619857107477,9.899278766832701,-123.283143312758,46336.0000,70289000,60320000,-18.599979913628605,-68.1628162824341,1.36633251619681,110.70234113712372,-99.6994333579468,22.162985717872807,-0.31140852960741033,StrongBuy,2,-3.49045490205064,-2.6980531537703403,-15.574220465340652,-58.486886321315936,-18.649169496412103,-3.105589696899711,43.44061808440422,,186195.180725093,,71.31120000000001,-0.6506581115420451,5.609260301942218,4.95166683853466,70289000,25.999999999999993,34.32835820895521,-0.938,0.9584825,-75.3646218275139,0.145298289910279,-4.421376393694737,9.75,385157.8333333333,57.89134816118099,83895300,415,-38585000,-46286330,7.21,13.105924596050261,17.97752808988764,0.47020657465047433,5.527799999999997,5.108966666666667,4.975600000000005,7.434163254942942,9.290214305466574,2.96,2.0388153540900245,722080,5.87890174825101
PANL,NASDAQ,Pangaea Logistics Solutions Ltd.,473604039,7.24,Miscellaneous,104.40275155061704,38.90666141723589,11.7186599507916,8.128270159689007,17.800242707181425,13.509983205821982,5.898488960293556,269154000,8.747793986503986,1.1615734787184042,0.7070036049904628,6.7432832155918,1.073790465511897,8.03939850161209,46244.0000,100054000,325326000,56.97129466900998,2.52337654848981,0.816280398496343,52.42105263157895,5.0960914650384,10.543417397884891,0.24303233490881673,StrongBuy,9,1.86366723786014,-0.019326851980014187,1.580604848787803,4.663112231571108,-4.93138640830259,0.6332293969308822,,3.346895634116316,590692.5233644859,0.7456811726709552,47.76500000000001,0.9165970506501039,7.369450613746145,7.130809061924588,103054000,-8.238276299112794,-9.499999999999996,1.227433,0.7746353,13.2784731843305,0.120998176426502,,10.85,444955,46.84675873453448,65414900,1070,51374000,59373090,9.3901,-3.978779840848804,5.079825834542824,0.26722911226575713,7.316099999999998,7.635766666666665,7.298824999999994,3.74618973288813,3.146857001415415,4.54,0.4639211942926176,427623,7.3649963886846335
LWAY,NASDAQ,"Lifeway Foods, Inc.",448981857,29.38,Consumer Non-Durables,57.944954128440365,36.71215638627932,27.8889533033733,-7.754498908214743,13.743710523498553,30.33870301528294,26.468468468468465,-5105000,18.01965776747532,1.965285297079118,1.990509203764318,9.12007392651809,4.970940807227998,18.2296796157821,46247.0000,5571000,360000,45.8433734939759,17.5252908447142,0.0829476760922035,6.449275362318832,6.53526111840012,15.805178370801421,0.6611146120156474,Buy,6,9.66090797749264,-0.8741721854304614,210.02597402597402,19.40810791349639,23.37638066047433,0,,-0.25332473203652245,725242.3208191129,17.5730679008432,64.7283,-1.3322192942991196,28.72703745977218,25.65176227197133,5571000,11.28787878787879,36.46075243845795,1.11,0.43260613,10.9063408552984,2.32553506009384,30.09961022087484,34.5,192353.9,45.952707566042896,15281900,293,-16478000.000000002,-20728000,34.2,-4.734111543450068,-6.104186641099393,1.1312136639227137,28.08229999999998,24.599499999999964,24.46424999999998,4.166871592482052,3.0660405326823703,17.31,0.27591342512989003,92942,30.104852194648622
BUKS,OTC,Butler National Corp.,381701750.99999994,4.77,Electronic Technology,30.63786578048555,28.109233973617222,51.2121428644339,19.640287035430298,16.671827362804876,14.074948362348776,,-1679000,10.74481879099751,3.8790893974501612,3.0745258668735462,29.0434534077802,3.7288930581613506,29.8221521224812,,35124000,28445000,82.5969827586207,20.9577319439866,0.40797531044914503,198.12499999999994,22.3881511121092,9.766341647342136,0.16790441120566388,NoRating,9,5.02396373844152,4.606958501531247,14.71960682876358,27.09228974743507,0.3657372307865105,1.4356758871666797,1.496422264640134,-0.04727313680772587,249279.89821883,29.8221521224812,58.96729999999999,0.30023929888217543,4.446229858655874,3.585882826482126,35124000,16.34146341463415,61.14864864864864,,0.19676605,36.1019526983576,0.102019881299915,74.7983870967742,,44689.76666666667,56.29815824654179,80021300,393,19241000,19241000,5.09,-1.8518518518518672,14.939759036144558,0.24491995649823153,4.391661819999998,3.817026739999999,3.492098555000001,5.862244820832695,5.92104823600569,1.465,0.7333705535173073,52847,4.66531433885894
GRRR,NASDAQ,Gorilla Technology Group Inc.,333089699,12,Technology Services,-7.113152742768568,54.60881508345098,30.0185742279287,-28.88150182372487,35.7374940123276,,,-89970327,,2.198653527908224,2.8643506300267165,-14.1415848570692,1.8918820916017778,-31.7634951335831,46302.0000,99532115,4277477,,-8.10062441899435,0.08671764609654771,-26.51561543172075,-39.2317335011926,17.419068563455564,,StrongBuy,,2.02669493396874,62.00262031162267,15.618159350355937,6.0647075305499385,4.38539319560347,-28.78105291734708,2.655787836892193,-9.174130107597053,506803.28500009497,,91.66579999999999,-0.45712023231029686,14.373558670030823,14.585598088987773,105331557,-20.89650626235992,6.856634016028491,-4.327,0.30219766,-12.8845895436025,0.0167562664366238,-507.27117194183063,39.666667,1338462.2333333339,40.45195722357333,27757475,200,-29274480,-11899790,23.49,3.89610389610389,-35.587761674718195,1.1728296392605553,15.954600000000006,13.67429999999999,13.788774999999998,9.702478718386871,6.376618455949579,9.04,0.31755455694704543,816206,13.094927502836303
